series_id        	year	period	       value	footnote_codes
PRS30006151      	2014	Q01	         2.0	
PRS30006151      	2014	Q02	        -0.1	
PRS30006151      	2014	Q03	         0.5	
PRS30006151      	2014	Q04	         2.0	
PRS30006151      	2014	Q05	         1.0	
PRS30006151      	2015	Q01	         1.9	
PRS30006151      	2015	Q02	         2.8	
PRS30006151      	2015	Q03	         3.1	
PRS30006151      	2015	Q04	         1.6	
PRS30006151      	2015	Q05	         2.4	R
PRS30006151      	2016	Q01	        -0.4	
PRS30006151      	2016	Q02	        -0.7	R
PRS30006151      	2016	Q03	        -1.4	
PRS30006151      	2016	Q04	        -0.6	
PRS30006151      	2016	Q05	        -0.8	
PRS30006151      	2017	Q01	        -0.1	R
PRS30006151      	2017	Q02	         1.3	
PRS30006151      	2017	Q03	         1.5	R
PRS30006151      	2017	Q04	         1.6	
PRS30006151      	2017	Q05	         1.1	
PRS30006151      	2018	Q01	         1.3	R
PRS30006151      	2018	Q02	        -1.0	R
PRS30006151      	2018	Q03	        -0.7	R
PRS30006151      	2018	Q04	        -0.8	R
PRS30006151      	2018	Q05	        -0.3	
PRS30006151      	2019	Q01	         0.9	
PRS30006151      	2019	Q02	         2.1	R
PRS30006151      	2019	Q03	         0.9	R
PRS30006151      	2019	Q04	         1.2	R
PRS30006151      	2019	Q05	         1.3	R
PRS30006151      	2020	Q01	         0.9	R
PRS30006151      	2020	Q02	         7.8	R
PRS30006151      	2020	Q03	         3.9	R
PRS30006151      	2020	Q04	         1.4	R
PRS30006151      	2020	Q05	         3.4	R
PRS30006152      	1995	Q01	        -5.0	
PRS30006152      	1995	Q02	         4.2	R
PRS30006152      	1995	Q03	         2.0	R
PRS30006152      	1995	Q04	         0.9	R
PRS30006152      	1995	Q05	         0.2	
PRS30006152      	1996	Q01	         0.1	
PRS30006152      	1996	Q02	        -2.3	
PRS30006152      	1996	Q03	        -0.5	R
PRS30006152      	1996	Q04	        -2.9	R
PRS30006152      	1996	Q05	         0.0	R
PRS30006152      	1997	Q01	        -2.2	
PRS30006152      	1997	Q02	         2.4	
PRS30006152      	1997	Q03	         1.8	R
PRS30006152      	1997	Q04	         4.7	R
PRS30006152      	1997	Q05	        -0.3	R
PRS30006152      	1998	Q01	         2.9	R
PRS30006152      	1998	Q02	         6.8	R
PRS30006152      	1998	Q03	         5.6	R
PRS30006152      	1998	Q04	         0.7	
PRS30006152      	1998	Q05	         4.0	
PRS30006152      	1999	Q01	         7.2	R
PRS30006152      	1999	Q02	         0.5	
PRS30006152      	1999	Q03	         1.1	R
PRS30006152      	1999	Q04	         5.2	
PRS30006152      	1999	Q05	         3.5	R
PRS30006152      	2000	Q01	        11.9	
PRS30006152      	2000	Q02	        -7.6	
PRS30006152      	2000	Q03	         4.5	
PRS30006152      	2000	Q04	        -1.3	
PRS30006152      	2000	Q05	         3.0	
PRS30006152      	2001	Q01	        -0.6	R
PRS30006152      	2001	Q02	         0.2	R
PRS30006152      	2001	Q03	        -0.7	R
PRS30006152      	2001	Q04	         8.6	
PRS30006152      	2001	Q05	         0.1	
PRS30006152      	2002	Q01	        -1.7	
PRS30006152      	2002	Q02	         1.8	R
PRS30006152      	2002	Q03	         0.9	
PRS30006152      	2002	Q04	         1.7	R
PRS30006152      	2002	Q05	         1.7	
PRS30006152      	2003	Q01	        -0.5	
PRS30006152      	2003	Q02	         8.7	R
PRS30006152      	2003	Q03	         4.6	R
PRS30006152      	2003	Q04	         6.3	
PRS30006152      	2003	Q05	         3.0	
PRS30006152      	2004	Q01	       -12.0	
PRS30006152      	2004	Q02	         6.6	R
PRS30006152      	2004	Q03	         7.7	R
PRS30006152      	2004	Q04	        -2.1	
PRS30006152      	2004	Q05	         1.0	
PRS30006152      	2005	Q01	        -0.9	
PRS30006152      	2005	Q02	         1.9	
PRS30006152      	2005	Q03	        -2.4	R
PRS30006152      	2005	Q04	        -5.5	
PRS30006152      	2005	Q05	         0.4	
PRS30006152      	2006	Q01	         5.3	
PRS30006152      	2006	Q02	        -6.6	R
PRS30006152      	2006	Q03	        -2.1	R
PRS30006152      	2006	Q04	        11.2	
PRS30006152      	2006	Q05	        -0.9	
PRS30006152      	2007	Q01	         3.9	R
PRS30006152      	2007	Q02	        -5.0	R
PRS30006152      	2007	Q03	        -1.7	
PRS30006152      	2007	Q04	        -0.3	R
PRS30006152      	2007	Q05	         1.1	
PRS30006152      	2008	Q01	        -2.9	R
PRS30006152      	2008	Q02	        -3.2	R
PRS30006152      	2008	Q03	        -0.6	
PRS30006152      	2008	Q04	        20.7	R
PRS30006152      	2008	Q05	        -0.9	
PRS30006152      	2009	Q01	        -4.2	R
PRS30006152      	2009	Q02	         8.4	R
PRS30006152      	2009	Q03	        -2.4	
PRS30006152      	2009	Q04	         2.6	
PRS30006152      	2009	Q05	         3.7	
PRS30006152      	2010	Q01	        -8.9	
PRS30006152      	2010	Q02	         6.9	R
PRS30006152      	2010	Q03	        -1.0	R
PRS30006152      	2010	Q04	         2.3	R
PRS30006152      	2010	Q05	        -0.4	
PRS30006152      	2011	Q01	        -0.6	R
PRS30006152      	2011	Q02	        -6.9	
PRS30006152      	2011	Q03	        -0.6	R
PRS30006152      	2011	Q04	        -6.6	
PRS30006152      	2011	Q05	        -1.3	
PRS30006152      	2012	Q01	         6.7	
PRS30006152      	2012	Q02	         0.0	R
PRS30006152      	2012	Q03	        -2.6	R
PRS30006152      	2012	Q04	         1.5	
PRS30006152      	2012	Q05	        -0.4	
PRS30006152      	2013	Q01	        -5.4	
PRS30006152      	2013	Q02	         4.2	
PRS30006152      	2013	Q03	        -1.5	R
PRS30006152      	2013	Q04	        -1.6	
PRS30006152      	2013	Q05	        -0.9	
PRS30006152      	2014	Q01	         7.0	
PRS30006152      	2014	Q02	        -4.1	R
PRS30006152      	2014	Q03	         0.9	R
PRS30006152      	2014	Q04	         4.6	R
PRS30006152      	2014	Q05	         1.0	
PRS30006152      	2015	Q01	         6.8	R
PRS30006152      	2015	Q02	        -1.0	
PRS30006152      	2015	Q03	         2.2	R
PRS30006152      	2015	Q04	        -1.3	R
PRS30006152      	2015	Q05	         2.4	R
PRS30006152      	2016	Q01	        -1.7	R
PRS30006152      	2016	Q02	        -2.1	R
PRS30006152      	2016	Q03	        -0.6	R
PRS30006152      	2016	Q04	         1.9	R
PRS30006152      	2016	Q05	        -0.8	
PRS30006152      	2017	Q01	         0.5	R
PRS30006152      	2017	Q02	         3.5	R
PRS30006152      	2017	Q03	         0.3	
PRS30006152      	2017	Q04	         2.3	R
PRS30006152      	2017	Q05	         1.1	
PRS30006152      	2018	Q01	        -0.8	
PRS30006152      	2018	Q02	        -5.7	R
PRS30006152      	2018	Q03	         1.7	R
PRS30006152      	2018	Q04	         1.9	R
PRS30006152      	2018	Q05	        -0.3	
PRS30006152      	2019	Q01	         6.1	R
PRS30006152      	2019	Q02	        -1.0	R
PRS30006152      	2019	Q03	        -3.3	R
PRS30006152      	2019	Q04	         3.2	R
PRS30006152      	2019	Q05	         1.3	R
PRS30006152      	2020	Q01	         4.7	
PRS30006152      	2020	Q02	        29.0	
PRS30006152      	2020	Q03	       -16.3	R
PRS30006152      	2020	Q04	        -6.5	R
PRS30006152      	2020	Q05	         3.4	R
PRS30006153      	1995	Q01	      83.467	R
PRS30006153      	1995	Q02	      84.340	R
PRS30006153      	1995	Q03	      84.762	R
PRS30006153      	1995	Q04	      84.960	R
PRS30006153      	1995	Q05	      84.377	R
PRS30006153      	1996	Q01	      84.986	R
PRS30006153      	1996	Q02	      84.489	R
PRS30006153      	1996	Q03	      84.380	R
PRS30006153      	1996	Q04	      83.763	R
PRS30006153      	1996	Q05	      84.416	R
PRS30006153      	1997	Q01	      83.290	R
PRS30006153      	1997	Q02	      83.791	R
PRS30006153      	1997	Q03	      84.168	R
PRS30006153      	1997	Q04	      85.146	R
PRS30006153      	1997	Q05	      84.123	R
PRS30006153      	1998	Q01	      85.757	R
PRS30006153      	1998	Q02	      87.179	R
PRS30006153      	1998	Q03	      88.375	R
PRS30006153      	1998	Q04	      88.524	R
PRS30006153      	1998	Q05	      87.478	R
PRS30006153      	1999	Q01	      90.078	R
PRS30006153      	1999	Q02	      90.188	R
PRS30006153      	1999	Q03	      90.442	R
PRS30006153      	1999	Q04	      91.601	R
PRS30006153      	1999	Q05	      90.579	R
PRS30006153      	2000	Q01	      94.209	R
PRS30006153      	2000	Q02	      92.374	R
PRS30006153      	2000	Q03	      93.395	R
PRS30006153      	2000	Q04	      93.100	R
PRS30006153      	2000	Q05	      93.270	R
PRS30006153      	2001	Q01	      92.971	R
PRS30006153      	2001	Q02	      93.023	R
PRS30006153      	2001	Q03	      92.864	R
PRS30006153      	2001	Q04	      94.810	R
PRS30006153      	2001	Q05	      93.367	R
PRS30006153      	2002	Q01	      94.396	R
PRS30006153      	2002	Q02	      94.826	R
PRS30006153      	2002	Q03	      95.049	R
PRS30006153      	2002	Q04	      95.441	R
PRS30006153      	2002	Q05	      94.913	R
PRS30006153      	2003	Q01	      95.323	R
PRS30006153      	2003	Q02	      97.343	R
PRS30006153      	2003	Q03	      98.442	R
PRS30006153      	2003	Q04	      99.957	R
PRS30006153      	2003	Q05	      97.779	R
PRS30006153      	2004	Q01	      96.823	R
PRS30006153      	2004	Q02	      98.380	R
PRS30006153      	2004	Q03	     100.222	R
PRS30006153      	2004	Q04	      99.691	R
PRS30006153      	2004	Q05	      98.779	R
PRS30006153      	2005	Q01	      99.458	R
PRS30006153      	2005	Q02	      99.927	R
PRS30006153      	2005	Q03	      99.314	R
PRS30006153      	2005	Q04	      97.912	R
PRS30006153      	2005	Q05	      99.126	R
PRS30006153      	2006	Q01	      99.176	R
PRS30006153      	2006	Q02	      97.505	R
PRS30006153      	2006	Q03	      96.985	R
PRS30006153      	2006	Q04	      99.590	R
PRS30006153      	2006	Q05	      98.283	R
PRS30006153      	2007	Q01	     100.539	R
PRS30006153      	2007	Q02	      99.271	R
PRS30006153      	2007	Q03	      98.838	R
PRS30006153      	2007	Q04	      98.772	R
PRS30006153      	2007	Q05	      99.341	R
PRS30006153      	2008	Q01	      98.042	R
PRS30006153      	2008	Q02	      97.260	R
PRS30006153      	2008	Q03	      97.125	R
PRS30006153      	2008	Q04	     101.800	R
PRS30006153      	2008	Q05	      98.477	R
PRS30006153      	2009	Q01	     100.714	R
PRS30006153      	2009	Q02	     102.759	R
PRS30006153      	2009	Q03	     102.129	R
PRS30006153      	2009	Q04	     102.788	
PRS30006153      	2009	Q05	     102.081	R
PRS30006153      	2010	Q01	     100.414	R
PRS30006153      	2010	Q02	     102.096	R
PRS30006153      	2010	Q03	     101.842	R
PRS30006153      	2010	Q04	     102.430	R
PRS30006153      	2010	Q05	     101.699	R
PRS30006153      	2011	Q01	     102.286	R
PRS30006153      	2011	Q02	     100.466	R
PRS30006153      	2011	Q03	     100.318	R
PRS30006153      	2011	Q04	      98.632	R
PRS30006153      	2011	Q05	     100.411	R
PRS30006153      	2012	Q01	     100.251	
PRS30006153      	2012	Q02	     100.247	R
PRS30006153      	2012	Q03	      99.596	R
PRS30006153      	2012	Q04	      99.966	R
PRS30006153      	2012	Q05	     100.000	
PRS30006153      	2013	Q01	      98.592	R
PRS30006153      	2013	Q02	      99.610	
PRS30006153      	2013	Q03	      99.222	R
PRS30006153      	2013	Q04	      98.833	R
PRS30006153      	2013	Q05	      99.076	R
PRS30006153      	2014	Q01	     100.521	R
PRS30006153      	2014	Q02	      99.462	
PRS30006153      	2014	Q03	      99.682	R
PRS30006153      	2014	Q04	     100.803	R
PRS30006153      	2014	Q05	     100.106	R
PRS30006153      	2015	Q01	     102.472	R
PRS30006153      	2015	Q02	     102.219	R
PRS30006153      	2015	Q03	     102.774	R
PRS30006153      	2015	Q04	     102.443	R
PRS30006153      	2015	Q05	     102.469	R
PRS30006153      	2016	Q01	     102.014	
PRS30006153      	2016	Q02	     101.464	R
PRS30006153      	2016	Q03	     101.310	R
PRS30006153      	2016	Q04	     101.786	R
PRS30006153      	2016	Q05	     101.638	R
PRS30006153      	2017	Q01	     101.901	R
PRS30006153      	2017	Q02	     102.793	R
PRS30006153      	2017	Q03	     102.873	R
PRS30006153      	2017	Q04	     103.450	R
PRS30006153      	2017	Q05	     102.756	R
PRS30006153      	2018	Q01	     103.245	R
PRS30006153      	2018	Q02	     101.742	R
PRS30006153      	2018	Q03	     102.180	R
PRS30006153      	2018	Q04	     102.659	R
PRS30006153      	2018	Q05	     102.456	R
PRS30006153      	2019	Q01	     104.187	R
PRS30006153      	2019	Q02	     103.926	R
PRS30006153      	2019	Q03	     103.066	R
PRS30006153      	2019	Q04	     103.886	R
PRS30006153      	2019	Q05	     103.757	R
PRS30006153      	2020	Q01	     105.085	R
PRS30006153      	2020	Q02	     112.000	R
PRS30006153      	2020	Q03	     107.130	R
PRS30006153      	2020	Q04	     105.349	R
PRS30006153      	2020	Q05	     107.270	R
PRS30006161      	1995	Q01	         4.3	
PRS30006161      	1995	Q02	         2.4	
PRS30006161      	1995	Q03	         2.8	
PRS30006161      	1995	Q04	         2.2	
PRS30006161      	1995	Q05	         2.9	
PRS30006161      	1996	Q01	         1.7	
PRS30006161      	1996	Q02	         4.1	
PRS30006161      	1996	Q03	         5.0	
PRS30006161      	1996	Q04	         5.1	
PRS30006161      	1996	Q05	         4.0	
PRS30006161      	1997	Q01	         6.7	
PRS30006161      	1997	Q02	         5.4	
PRS30006161      	1997	Q03	         5.6	
PRS30006161      	1997	Q04	         6.2	
PRS30006161      	1997	Q05	         6.0	
PRS30006161      	1998	Q01	         5.2	
PRS30006161      	1998	Q02	         3.8	
PRS30006161      	1998	Q03	         3.2	
PRS30006161      	1998	Q04	         3.5	
PRS30006161      	1998	Q05	         3.9	
PRS30006161      	1999	Q01	         4.9	
PRS30006161      	1999	Q02	         6.6	
PRS30006161      	1999	Q03	         5.6	
PRS30006161      	1999	Q04	         6.0	
PRS30006161      	1999	Q05	         5.8	
PRS30006161      	2000	Q01	         4.5	
PRS30006161      	2000	Q02	         3.3	
PRS30006161      	2000	Q03	         3.0	
PRS30006161      	2000	Q04	         0.5	
PRS30006161      	2000	Q05	         2.8	
PRS30006161      	2001	Q01	        -0.8	
PRS30006161      	2001	Q02	        -0.4	
PRS30006161      	2001	Q03	        -0.1	
PRS30006161      	2001	Q04	         2.3	
PRS30006161      	2001	Q05	         0.2	
PRS30006161      	2002	Q01	         6.3	
PRS30006161      	2002	Q02	         8.9	
PRS30006161      	2002	Q03	        10.2	
PRS30006161      	2002	Q04	         9.2	
PRS30006161      	2002	Q05	         8.7	
PRS30006161      	2003	Q01	         7.6	
PRS30006161      	2003	Q02	         5.6	
PRS30006161      	2003	Q03	         5.9	
PRS30006161      	2003	Q04	         6.0	
PRS30006161      	2003	Q05	         6.3	
PRS30006161      	2004	Q01	         4.6	
PRS30006161      	2004	Q02	         4.0	
PRS30006161      	2004	Q03	         2.8	
PRS30006161      	2004	Q04	         2.9	
PRS30006161      	2004	Q05	         3.6	
PRS30006161      	2005	Q01	         4.7	
PRS30006161      	2005	Q02	         4.8	
PRS30006161      	2005	Q03	         4.4	
PRS30006161      	2005	Q04	         4.1	
PRS30006161      	2005	Q05	         4.5	
PRS30006161      	2006	Q01	         2.3	
PRS30006161      	2006	Q02	         1.6	
PRS30006161      	2006	Q03	         2.5	
PRS30006161      	2006	Q04	         2.4	
PRS30006161      	2006	Q05	         2.2	
PRS30006161      	2007	Q01	         3.3	
PRS30006161      	2007	Q02	         5.2	
PRS30006161      	2007	Q03	         5.4	
PRS30006161      	2007	Q04	         5.3	
PRS30006161      	2007	Q05	         4.8	
PRS30006161      	2008	Q01	         4.0	
PRS30006161      	2008	Q02	         0.7	
PRS30006161      	2008	Q03	        -2.5	
PRS30006161      	2008	Q04	        -6.2	
PRS30006161      	2008	Q05	        -1.0	
PRS30006161      	2009	Q01	        -7.3	
PRS30006161      	2009	Q02	        -4.4	
PRS30006161      	2009	Q03	         1.5	
PRS30006161      	2009	Q04	         7.9	
PRS30006161      	2009	Q05	        -0.8	
PRS30006161      	2010	Q01	        11.9	
PRS30006161      	2010	Q02	        12.2	
PRS30006161      	2010	Q03	         8.6	
PRS30006161      	2010	Q04	         5.4	
PRS30006161      	2010	Q05	         9.5	
PRS30006161      	2011	Q01	         3.5	
PRS30006161      	2011	Q02	         0.8	
PRS30006161      	2011	Q03	         1.0	
PRS30006161      	2011	Q04	         0.5	
PRS30006161      	2011	Q05	         1.4	
PRS30006161      	2012	Q01	         0.1	
PRS30006161      	2012	Q02	        -0.1	
PRS30006161      	2012	Q03	        -1.5	
PRS30006161      	2012	Q04	        -0.7	
PRS30006161      	2012	Q05	        -0.6	
PRS30006161      	2013	Q01	         0.1	
PRS30006161      	2013	Q02	         1.6	
PRS30006161      	2013	Q03	         2.0	
PRS30006161      	2013	Q04	         1.5	
PRS30006161      	2013	Q05	         1.3	
PRS30006161      	2014	Q01	         0.0	
PRS30006161      	2014	Q02	         0.1	
PRS30006161      	2014	Q03	         0.0	
PRS30006161      	2014	Q04	        -0.8	
PRS30006161      	2014	Q05	        -0.2	
PRS30006161      	2015	Q01	        -1.0	
PRS30006161      	2015	Q02	        -2.6	
PRS30006161      	2015	Q03	        -2.6	
PRS30006161      	2015	Q04	        -2.5	
PRS30006161      	2015	Q05	        -2.2	
PRS30006161      	2016	Q01	        -0.8	
PRS30006161      	2016	Q02	        -0.4	
PRS30006161      	2016	Q03	        -0.2	
PRS30006161      	2016	Q04	         0.8	
PRS30006161      	2016	Q05	        -0.1	
PRS30006161      	2017	Q01	        -0.3	
PRS30006161      	2017	Q02	         0.5	
PRS30006161      	2017	Q03	        -0.7	
PRS30006161      	2017	Q04	        -0.5	
PRS30006161      	2017	Q05	        -0.3	
PRS30006161      	2018	Q01	         0.1	
PRS30006161      	2018	Q02	         0.1	
PRS30006161      	2018	Q03	         1.7	
PRS30006161      	2018	Q04	         0.8	R
PRS30006161      	2018	Q05	         0.6	R
PRS30006161      	2019	Q01	         0.0	
PRS30006161      	2019	Q02	        -1.1	R
PRS30006161      	2019	Q03	        -1.8	R
PRS30006161      	2019	Q04	        -1.2	R
PRS30006161      	2019	Q05	        -1.0	R
PRS30006161      	2020	Q01	        -1.2	R
PRS30006161      	2020	Q02	        -7.8	R
PRS30006161      	2020	Q03	         0.8	R
PRS30006161      	2020	Q04	         2.1	R
PRS30006161      	2020	Q05	        -1.5	R
PRS30006162      	1995	Q01	         2.0	
PRS30006162      	1995	Q02	        -0.1	
PRS30006162      	1995	Q03	         3.3	
PRS30006162      	1995	Q04	         3.5	
PRS30006162      	1995	Q05	         2.9	
PRS30006162      	1996	Q01	         0.4	
PRS30006162      	1996	Q02	         9.4	
PRS30006162      	1996	Q03	         7.0	
PRS30006162      	1996	Q04	         3.6	
PRS30006162      	1996	Q05	         4.0	
PRS30006162      	1997	Q01	         6.9	
PRS30006162      	1997	Q02	         4.3	
PRS30006162      	1997	Q03	         7.7	
PRS30006162      	1997	Q04	         6.1	
PRS30006162      	1997	Q05	         6.0	
PRS30006162      	1998	Q01	         2.6	
PRS30006162      	1998	Q02	        -0.9	
PRS30006162      	1998	Q03	         5.3	
PRS30006162      	1998	Q04	         7.1	
PRS30006162      	1998	Q05	         3.9	
PRS30006162      	1999	Q01	         8.5	
PRS30006162      	1999	Q02	         5.4	
PRS30006162      	1999	Q03	         1.4	
PRS30006162      	1999	Q04	         8.7	
PRS30006162      	1999	Q05	         5.8	
PRS30006162      	2000	Q01	         2.5	
PRS30006162      	2000	Q02	         0.9	
PRS30006162      	2000	Q03	         0.3	
PRS30006162      	2000	Q04	        -1.4	
PRS30006162      	2000	Q05	         2.8	
PRS30006162      	2001	Q01	        -2.7	
PRS30006162      	2001	Q02	         2.3	
PRS30006162      	2001	Q03	         1.6	
PRS30006162      	2001	Q04	         8.2	
PRS30006162      	2001	Q05	         0.2	
PRS30006162      	2002	Q01	        13.3	
PRS30006162      	2002	Q02	        13.0	
PRS30006162      	2002	Q03	         6.3	
PRS30006162      	2002	Q04	         4.6	
PRS30006162      	2002	Q05	         8.7	
PRS30006162      	2003	Q01	         6.8	
PRS30006162      	2003	Q02	         4.8	
PRS30006162      	2003	Q03	         7.2	
PRS30006162      	2003	Q04	         5.2	
PRS30006162      	2003	Q05	         6.3	
PRS30006162      	2004	Q01	         1.3	
PRS30006162      	2004	Q02	         2.3	
PRS30006162      	2004	Q03	         2.5	
PRS30006162      	2004	Q04	         5.6	
PRS30006162      	2004	Q05	         3.6	
PRS30006162      	2005	Q01	         8.3	
PRS30006162      	2005	Q02	         3.0	
PRS30006162      	2005	Q03	         1.0	
PRS30006162      	2005	Q04	         4.4	
PRS30006162      	2005	Q05	         4.5	
PRS30006162      	2006	Q01	         0.7	
PRS30006162      	2006	Q02	         0.4	
PRS30006162      	2006	Q03	         4.5	
PRS30006162      	2006	Q04	         4.2	
PRS30006162      	2006	Q05	         2.2	
PRS30006162      	2007	Q01	         4.0	
PRS30006162      	2007	Q02	         8.3	
PRS30006162      	2007	Q03	         5.1	
PRS30006162      	2007	Q04	         3.8	
PRS30006162      	2007	Q05	         4.8	
PRS30006162      	2008	Q01	        -1.2	
PRS30006162      	2008	Q02	        -4.7	
PRS30006162      	2008	Q03	        -7.5	
PRS30006162      	2008	Q04	       -11.2	
PRS30006162      	2008	Q05	        -1.0	
PRS30006162      	2009	Q01	        -5.8	
PRS30006162      	2009	Q02	         8.1	
PRS30006162      	2009	Q03	        17.4	
PRS30006162      	2009	Q04	        13.3	
PRS30006162      	2009	Q05	        -0.8	
PRS30006162      	2010	Q01	         9.0	
PRS30006162      	2010	Q02	         9.4	
PRS30006162      	2010	Q03	         3.0	
PRS30006162      	2010	Q04	         0.4	
PRS30006162      	2010	Q05	         9.5	
PRS30006162      	2011	Q01	         1.5	
PRS30006162      	2011	Q02	        -1.8	
PRS30006162      	2011	Q03	         3.8	
PRS30006162      	2011	Q04	        -1.3	
PRS30006162      	2011	Q05	         1.4	
PRS30006162      	2012	Q01	        -0.3	
PRS30006162      	2012	Q02	        -2.5	
PRS30006162      	2012	Q03	        -2.0	
PRS30006162      	2012	Q04	         2.0	
PRS30006162      	2012	Q05	        -0.6	
PRS30006162      	2013	Q01	         2.9	
PRS30006162      	2013	Q02	         3.7	
PRS30006162      	2013	Q03	        -0.6	
PRS30006162      	2013	Q04	         0.1	
PRS30006162      	2013	Q05	         1.3	
PRS30006162      	2014	Q01	        -3.0	
PRS30006162      	2014	Q02	         3.8	
PRS30006162      	2014	Q03	        -0.6	
PRS30006162      	2014	Q04	        -3.3	
PRS30006162      	2014	Q05	        -0.2	
PRS30006162      	2015	Q01	        -3.6	
PRS30006162      	2015	Q02	        -2.7	
PRS30006162      	2015	Q03	        -0.7	
PRS30006162      	2015	Q04	        -3.0	
PRS30006162      	2015	Q05	        -2.2	
PRS30006162      	2016	Q01	         3.3	
PRS30006162      	2016	Q02	        -1.1	
PRS30006162      	2016	Q03	         0.2	
PRS30006162      	2016	Q04	         1.0	R
PRS30006162      	2016	Q05	        -0.1	
PRS30006162      	2017	Q01	        -1.2	R
PRS30006162      	2017	Q02	         2.1	R
PRS30006162      	2017	Q03	        -4.7	
PRS30006162      	2017	Q04	         1.8	
PRS30006162      	2017	Q05	        -0.3	
PRS30006162      	2018	Q01	         1.2	
PRS30006162      	2018	Q02	         2.4	
PRS30006162      	2018	Q03	         1.3	
PRS30006162      	2018	Q04	        -1.8	R
PRS30006162      	2018	Q05	         0.6	R
PRS30006162      	2019	Q01	        -1.8	R
PRS30006162      	2019	Q02	        -2.1	R
PRS30006162      	2019	Q03	        -1.7	R
PRS30006162      	2019	Q04	         0.6	R
PRS30006162      	2019	Q05	        -1.0	R
PRS30006162      	2020	Q01	        -1.7	R
PRS30006162      	2020	Q02	       -25.8	R
PRS30006162      	2020	Q03	        40.9	R
PRS30006162      	2020	Q04	         5.6	R
PRS30006162      	2020	Q05	        -1.5	R
PRS30006163      	1995	Q01	      54.820	
PRS30006163      	1995	Q02	      54.803	
PRS30006163      	1995	Q03	      55.250	
PRS30006163      	1995	Q04	      55.721	
PRS30006163      	1995	Q05	      55.146	
PRS30006163      	1996	Q01	      55.778	
PRS30006163      	1996	Q02	      57.050	
PRS30006163      	1996	Q03	      58.017	
PRS30006163      	1996	Q04	      58.535	
PRS30006163      	1996	Q05	      57.347	
PRS30006163      	1997	Q01	      59.520	
PRS30006163      	1997	Q02	      60.156	
PRS30006163      	1997	Q03	      61.278	
PRS30006163      	1997	Q04	      62.192	
PRS30006163      	1997	Q05	      60.789	
PRS30006163      	1998	Q01	      62.594	
PRS30006163      	1998	Q02	      62.455	
PRS30006163      	1998	Q03	      63.268	
PRS30006163      	1998	Q04	      64.360	
PRS30006163      	1998	Q05	      63.165	
PRS30006163      	1999	Q01	      65.688	
PRS30006163      	1999	Q02	      66.556	
PRS30006163      	1999	Q03	      66.792	
PRS30006163      	1999	Q04	      68.201	
PRS30006163      	1999	Q05	      66.807	
PRS30006163      	2000	Q01	      68.620	
PRS30006163      	2000	Q02	      68.769	
PRS30006163      	2000	Q03	      68.818	
PRS30006163      	2000	Q04	      68.570	
PRS30006163      	2000	Q05	      68.694	
PRS30006163      	2001	Q01	      68.103	
PRS30006163      	2001	Q02	      68.499	
PRS30006163      	2001	Q03	      68.773	
PRS30006163      	2001	Q04	      70.139	
PRS30006163      	2001	Q05	      68.858	
PRS30006163      	2002	Q01	      72.368	
PRS30006163      	2002	Q02	      74.607	
PRS30006163      	2002	Q03	      75.757	
PRS30006163      	2002	Q04	      76.616	
PRS30006163      	2002	Q05	      74.817	
PRS30006163      	2003	Q01	      77.894	
PRS30006163      	2003	Q02	      78.818	
PRS30006163      	2003	Q03	      80.191	
PRS30006163      	2003	Q04	      81.207	
PRS30006163      	2003	Q05	      79.512	
PRS30006163      	2004	Q01	      81.464	
PRS30006163      	2004	Q02	      81.938	
PRS30006163      	2004	Q03	      82.453	
PRS30006163      	2004	Q04	      83.593	
PRS30006163      	2004	Q05	      82.362	
PRS30006163      	2005	Q01	      85.285	
PRS30006163      	2005	Q02	      85.910	
PRS30006163      	2005	Q03	      86.119	
PRS30006163      	2005	Q04	      87.059	
PRS30006163      	2005	Q05	      86.093	
PRS30006163      	2006	Q01	      87.220	
PRS30006163      	2006	Q02	      87.317	
PRS30006163      	2006	Q03	      88.283	
PRS30006163      	2006	Q04	      89.190	
PRS30006163      	2006	Q05	      87.999	
PRS30006163      	2007	Q01	      90.077	
PRS30006163      	2007	Q02	      91.901	
PRS30006163      	2007	Q03	      93.045	
PRS30006163      	2007	Q04	      93.924	
PRS30006163      	2007	Q05	      92.223	
PRS30006163      	2008	Q01	      93.637	
PRS30006163      	2008	Q02	      92.525	
PRS30006163      	2008	Q03	      90.736	
PRS30006163      	2008	Q04	      88.071	
PRS30006163      	2008	Q05	      91.282	
PRS30006163      	2009	Q01	      86.761	
PRS30006163      	2009	Q02	      88.475	
PRS30006163      	2009	Q03	      92.088	
PRS30006163      	2009	Q04	      95.015	
PRS30006163      	2009	Q05	      90.510	
PRS30006163      	2010	Q01	      97.078	
PRS30006163      	2010	Q02	      99.288	
PRS30006163      	2010	Q03	     100.026	
PRS30006163      	2010	Q04	     100.138	
PRS30006163      	2010	Q05	      99.136	
PRS30006163      	2011	Q01	     100.519	
PRS30006163      	2011	Q02	     100.063	
PRS30006163      	2011	Q03	     101.011	
PRS30006163      	2011	Q04	     100.670	
PRS30006163      	2011	Q05	     100.563	
PRS30006163      	2012	Q01	     100.601	
PRS30006163      	2012	Q02	      99.975	
PRS30006163      	2012	Q03	      99.473	
PRS30006163      	2012	Q04	      99.964	
PRS30006163      	2012	Q05	     100.000	
PRS30006163      	2013	Q01	     100.692	
PRS30006163      	2013	Q02	     101.603	
